"LU","Nebula","SNR", 76.42,-67.88,76.42375,-67.877222,75.5628183594,-40.3905901821,-36.8339519876,-73.2395265956,"Supernova Origin Revealed","DEM L71",2003-03-12,"http://chandra.harvard.edu/photo/2003/deml71/","The remains of a supernova explosion that destroyed a white dwarf star.","http://chandra.harvard.edu/photo/2003/deml71/deml71_comp_250.jpg"
"EU","Galaxy","AGN",227.51, 57.05,227.512083,57.045389,-68.3746638205,58.7900869972,81.1659047626,68.3960449491,"Most Distant X-Ray Jet Yet Discovered Provides Clues To Big Bang","GB1508+5714",2003-11-17,"http://chandra.harvard.edu/photo/2003/gb1508/","The quasar GB1508+5714 reveals a jet of high-energy particles.","http://chandra.harvard.edu/photo/2003/gb1508/gb1508_xray_illustration_420.jpg"
"EU","Cosmology","AGN",189.14, 62.24,189.144435443,62.2407967377,-82.2689414111,65.4662986986,82.0599241563,78.2036117146,"The Secret Lives Of Galaxies Unveiled In Deep Survey","GOODS Chandra Deep Field-North",2003-06-19,"http://chandra.harvard.edu/photo/2003/goods/","The Chandra Deep Fields cover two separate regions in the North and South.","http://chandra.harvard.edu/photo/2003/goods/cdfn_xray_420.jpg"
"EU","Cosmology","AGN",296.67,-19.60,296.674583,-19.601417,-21.9790475168,-22.9386248322,66.3102553241,-22.4929203621,"Cosmic Forensics Confirms Gamma-ray Burst/Supernova Connection","GRB 020813",2003-03-24,"http://chandra.harvard.edu/photo/2003/grb020813/","A Gamma-Ray Burst about 8,600,000 light years from Earth.","http://chandra.harvard.edu/photo/2003/grb020813/grb020813_comp_sized_420.jpg"
"MW","Star","AGN",275.13,-16.18,275.126553644,-16.175021224,-16.7155448987,-0.766104497568,89.2368395197,-19.1793523556,"'X-ray Champagne Flow' Uncorked in Horseshoe Nebula","M17",2003-08-14,"http://chandra.harvard.edu/photo/2003/m17/","A young star cluster 5,000 light years from Earth in the constellation Sagittarius.","http://chandra.harvard.edu/photo/2003/m17/m17_xray_420.jpg"
"LU","Galaxy","Lenticular",186.47, 13.01,186.4739323,13.0147233,28.2780270831,79.217089138,170.469955996,19.7325993671,"Cluster's Gain is Galaxy's Loss","M86",2003-10-01,"http://chandra.harvard.edu/photo/2003/m86/","Image of M86 shows gas being swept out of the galaxy to form a long tail more than 200,000 light years in length.","http://chandra.harvard.edu/photo/2003/m86/m86_xrayopt_420.jpg"
"LU","Nebula","SNR", 83.93,-66.04,83.9321537,-66.0355025,79.8908767293,-37.6631573696,-42.8449669506,-72.0752512163,"Celestial Illumination: The X-Ray Glow From An Exploded Star","N63A",2003-12-19,"http://chandra.harvard.edu/photo/2003/n63a/","Supernova remnant N63A, located in the nearby galaxy of the Large Magellanic Cloud.","http://chandra.harvard.edu/photo/2003/n63a/n63a_comp_420.jpg"
"LU","Galaxy","Spiral", 40.67, -0.01,40.6691858,-0.0136389,-108.440232244,-69.3996093248,-44.9354054633,-0.0153906964051,"Wind and Reflections from a Black Hole","NGC 1068",2003-07-09,"http://chandra.harvard.edu/photo/2003/ngc1068/","An active galaxy approximately 50 million light years from Earth.","http://chandra.harvard.edu/photo/2003/ngc1068/ngc1068_comp_420.jpg"
"LU","Galaxy","Spiral", 70.37, -2.86,70.3674062,-2.8617685,143.406056786,-42.0371228456,-76.8619092853,-3.33412013333,"What Lies Beneath","NGC 1637",2003-10-28,"http://chandra.harvard.edu/photo/2003/ngc1637/","A series of Chandra observations of the spiral galaxy NGC 1637.","http://chandra.harvard.edu/photo/2003/ngc1637/4panel_sized_250.jpg"
"LU","Galaxy","Spiral",150.49, 55.68,150.4913618,55.6808864,-110.512571628,63.3321774158,-91.7704503171,69.5089837287,"Superwind Sculpts Filamentary Features","NGC 3079",2003-02-19,"http://chandra.harvard.edu/photo/2003/ngc3079/","A spiral galaxy about 55 million light years from Earth.","http://chandra.harvard.edu/photo/2003/ngc3079/ngc3079_comp_420.jpg"
"LU","Star","Spiral", 14.77,-72.18,14.770833,-72.178361,48.4613598327,-49.9541904701,-6.20244185937,-75.0460145934,"A Heart in the Darkness","NGC 346",2003-02-12,"http://chandra.harvard.edu/photo/2003/ngc346/","A hot gas cloud in a star cluster about 180,000 light years from Earth located in the Small Magellanic Cloud.","http://chandra.harvard.edu/photo/2003/ngc346/ngc346_xray_420.jpg"
"LU","Star","NS",184.85,  5.82,184.8490561,5.8202422,38.326247913,72.8951561001,175.261820877,8.94050666315,"Trail of Black Holes and Neutron Stars Points to Ancient Collisi","NGC 4261",2003-12-08,"http://chandra.harvard.edu/photo/2003/ngc4261/","Elliptical galaxy NGC 4261 reveals dozens of black holes and neutron stars.","http://chandra.harvard.edu/photo/2003/ngc4261/ngc4261_comp_250.jpg"
"LU","Galaxy","NS",186.93, 13.02,186.926608,13.0239006,27.528967919,79.2764126341,170.114912634,19.7104343581,"Galactic Fender-Bender In Virgo","NGC 4438 and NGC 4435",2003-09-03,"http://chandra.harvard.edu/photo/2003/ngc4438/","Two galaxies in the Virgo galaxy cluster that are more than 100,000 light years apart.","http://chandra.harvard.edu/photo/2003/ngc4438/ngc4438_xray_420.jpg"
"LU","Star","NS",255.30,-30.11,255.3040624,-30.1125915,7.09152272314,8.12629518167,99.7166086521,-36.5229278908,"X-Ray Binaries In Globular Clusters","NGC 6266",2003-07-30,"http://chandra.harvard.edu/photo/2003/ngc6266/","Two globular clusters about a hundred light years in diameter.","http://chandra.harvard.edu/photo/2003/ngc6266/ngc6266_xray_250.jpg"
"LU","Galaxy","NS", 49.95, 41.51,49.9509116,41.5112571,-151.736984511,-18.4867972225,-43.9240606927,46.0366571261,"Chandra 'Hears' a Supermassive Black Hole in Perseus","Perseus Cluster",2003-09-01,"http://chandra.harvard.edu/photo/2003/perseus/","A 53-hour Chandra observation of the central region of the Perseus galaxy cluster.","http://chandra.harvard.edu/photo/2003/perseus/perseus_xray_250.jpg"
"LU","Nebula","SNR", 16.26,-72.39,16.2644182,-72.3858252,49.1257529183,-49.7399619363,-6.7589267337,-75.2470642576,"Chandra Finds Rich Oxygen Supply Inside Glowing Ring","SNR 0103-72.6",2003-05-26,"http://chandra.harvard.edu/photo/2003/snr0103/","A supernova remnant in the Small Magellanic Cloud, a galaxy about 190,000 light years from Earth.","http://chandra.harvard.edu/photo/2003/snr0103/snr0103_comp_420.jpg"
"LU","Galaxy","SNR",339.00, 33.97,339.0037585,33.970623,-95.3756102351,-25.1619595309,20.1865368604,37.3235254205,"Intruder Galaxy Shocks Tightly-Knit Group","Stephan's Quintet",2003-05-08,"http://chandra.harvard.edu/photo/2003/stephan/","A compact group of galaxies about 280 million light years from Earth.","http://chandra.harvard.edu/photo/2003/stephan/stephan_comp_labels_420.jpg"
"MW","Star","SNR",172.98,-34.61,172.980833,-34.6075,75.6393821539,29.5379808523,-144.283191892,-49.8746283538,"X-rays Found From a Lightweight Brown Dwarf","TWA 5B",2003-04-14,"http://chandra.harvard.edu/photo/2003/twa5b/","A brown dwarf orbiting a young binary star.","http://chandra.harvard.edu/photo/2003/twa5b/twa5b_xray_labeled_420.jpg"
"MW","Star","SNR",165.47,-34.70,165.466667,-34.704444,82.8655380661,26.9328937039,-139.70539593,-48.7680122876,"Chandra Adds to Story of the Way We Were","TW Hydrae",2003-05-26,"http://chandra.harvard.edu/photo/2003/twhy/","Young star system in the TW Hydrae Association about 180 light years from Earth.","http://chandra.harvard.edu/photo/2003/twhy/twhy_main_250.jpg"
"MW","Star","NS",128.84,-45.18,128.835833,-45.176389,103.894341773,-3.39139424397,-100.208277548,-55.8929064662,"Firehose-Like Jet Observed In Action","Vela Pulsar Jet",2003-06-30,"http://chandra.harvard.edu/photo/2003/vela_pulsar/","A jet of high-energy particles associated with the Vela pulsar about 1000 light years from Earth.","http://chandra.harvard.edu/photo/2003/vela_pulsar/vela_pulsar_xray_420.jpg"
"MW","Nebula","SNR", 31.41, 64.83,31.4074523,64.8263753,-137.277989125,4.06646055735,-17.455430779,68.6075276574,"Pulsar Gives Insight on Ultra Dense Matter and Magnetic Fields","3C58",2004-12-14,"http://chandra.harvard.edu/photo/2004/3c58/","A supernova remnant 10,000 light years from Earth.","http://chandra.harvard.edu/photo/2004/3c58/3c58_xray_250.jpg"
"EU","Galaxy","SNR",235.18, 66.22,235.1786854,66.2156911,-83.9487070393,50.7734943355,59.0589799958,75.5983102983,"Chandra Catches Early Phase of Cosmic Assembly","Abell 2125",2004-08-13,"http://chandra.harvard.edu/photo/2004/a2125/","A massive galaxy cluster about 3 billion light years from Earth.","http://chandra.harvard.edu/photo/2004/a2125/a2125_xray_420.jpg"
"LU","Galaxy","Interacting",180.47,-18.89,180.4711254,-18.8863568,62.6238465041,48.1221063833,169.97751947,-29.0757941803,"Chandra Locates Mother Lode of Planetary Ore in Colliding Galaxi","Antennae",2004-01-07,"http://chandra.harvard.edu/photo/2004/antennae/","This montage of Chandra images shows a pair of interacting galaxies known as The Antennae.","http://chandra.harvard.edu/photo/2004/antennae/antennae_panel_250.jpg"
"MW","Star","Interacting", 10.90,-17.99,10.8975179,-17.9864942,-23.0397699746,-85.0146847955,-11.6511296174,-19.9179884694,"Giant Star's Corona Brightens with Age","Beta Ceti",2004-12-30,"http://chandra.harvard.edu/photo/2004/bceti/","An X-ray bright giant star 95 light years from Earth.","http://chandra.harvard.edu/photo/2004/bceti/bceti_xray_250.jpg"
"EU","Galaxy","Interacting",235.29, 66.26,235.2902456,66.2628452,-84.0354036486,50.7060612283,58.9186985582,75.6257564055,"Too Fast, Too Furious: A Galaxy's Fatal Plunge","C153",2004-01-06,"http://chandra.harvard.edu/photo/2004/c153/","A galaxy being ripped apart as it races at 4.5 million miles per hour.","http://chandra.harvard.edu/photo/2004/c153/c153_panel_250.jpg"
"MW","Nebula","SNR",350.87, 58.82,350.8687607,58.8154992,-119.189140372,-2.68054237329,6.02527406041,62.5306995825,"Deepest Image of Exploded Star Uncovers Bipolar Jets","Cassiopeia A",2004-08-23,"http://chandra.harvard.edu/photo/2004/casa/","The remnant of a supernova 10,000 light years from Earth.","http://chandra.harvard.edu/photo/2004/casa/casa_2panel_420.jpg"
"LU","Galaxy","SNR",227.73,  5.74,227.73375,5.743889,-5.05094742307,54.3553700379,138.29309094,7.60561222017,"Chandra Opens New Line of Investigation on Dark Energy","Abell 2029",2004-05-18,"http://chandra.harvard.edu/photo/2004/darkenergy/","A galaxy cluster 1 billion light years away.","http://chandra.harvard.edu/photo/2004/darkenergy/abell2029_xray_420.jpg"
"MW","Star","SNR",266.25,-29.54,266.246,-29.537,0.649752934909,-0.21661339305,90.5155625901,-35.134457001,"Stars of Wonder, Stars of Infrared and X-ray Light","DB00-6",2004-12-23,"http://chandra.harvard.edu/photo/2004/db/","A star cluster in the direction of the Galactic Center.","http://chandra.harvard.edu/photo/2004/db/db_3panel_420.jpg"
"LU","Galaxy","SNR", 54.55,-35.46,54.5546331,-35.4554947,82.8594941641,-64.0699602866,-51.177592005,-39.7609185079,"Motions of Nearby Galaxy Cluster Reveal Presence of Hidden Superstructure","Fornax Cluster",2004-09-08,"http://chandra.harvard.edu/photo/2004/fornax/","A nearby galaxy cluster about 65 million light years from Earth.","http://chandra.harvard.edu/photo/2004/fornax/fornax_xray_250.jpg"
"EU","Galaxy","AGN", 53.06,-27.83,53.0583,-27.8336,88.0369459995,-66.4464233377,-53.1220063185,-31.3978379581,"Hidden Black Holes Uncovered by Combined Effort of NASA's Great Observatories","GOODS CDFS 033213.9-275000",2004-06-01,"http://chandra.harvard.edu/photo/2004/goodsbh/","Supermassive black hole in a young galaxy billions of light years from Earth.","http://chandra.harvard.edu/photo/2004/goodsbh/goodsbh_xray_420.jpg"
"EU","Cosmology","AGN",120.63,-39.85,120.62583333,-39.85108333,111.535857325,-5.93414565886,-102.185308795,-49.0893361258,"Astronomers Identify a Substandard Gamma-Ray Burst","GRB 031203",2004-08-04,"http://chandra.harvard.edu/photo/2004/grb031203/","A gamma ray burst 1.3 billion light years from Earth.","http://chandra.harvard.edu/photo/2004/grb031203/grb031203_comp_420.jpg"
"EU","Galaxy","AGN",213.94, 64.77,213.9425,64.7730603344,-80.4095688393,58.8792409065,69.1977687348,76.7804101549,"Chandra Looks Over a Cosmic Four-Leaf Clover","Cloverleaf Quasar",2004-07-06,"http://chandra.harvard.edu/photo/2004/h1413/","A quasar about 11 billion light years from Earth.","http://chandra.harvard.edu/photo/2004/h1413/h1413_ill_inset_420.jpg"
"EU","Galaxy","AGN",196.53,  3.94,196.5335976,3.9358189,24.8686804851,70.6959613551,166.189433587,5.77704817682,"Precocious Supermassive Black Holes Challenge Theories","SDSSp J1306",2022-12-11,"http://chandra.harvard.edu/photo/2004/j1306/","A quasar seen as it was 12.7 billion light years ago.","http://chandra.harvard.edu/photo/2004/j1306/j1306_xray_ill_250.jpg"
"MW","Nebula","SNR",262.67,-21.49,262.672995214,-21.4919935212,-4.9911901667,7.56893139295,98.9685475823,-25.9499947812,"NASA's Great Observatories Provide a Detailed View of Kepler's Supernova Remnant","Kepler's Supernova Remnant",2006-12-10,"http://chandra.harvard.edu/photo/2004/kepler/","The remains of a supernova first seen in 1604.","http://chandra.harvard.edu/photo/2004/kepler/kepler_comp_panel_420.jpg"
"LU","Galaxy","Normal",210.84, 54.35,210.8391014,54.3451926,-61.3843268571,67.7563078543,94.1148181351,68.0457601412,"Quasisoft Sources - Enigmatic X-ray Sources Point to Possible New Black Hole Population","M101",2004-03-01,"http://chandra.harvard.edu/photo/2004/m101/","A possible new class of X-ray sources.","http://chandra.harvard.edu/photo/2004/m101/m101_xray_250.jpg"
"LU","Galaxy","Elliptical",187.69, 12.35,187.6922187,12.3509702,27.066869665,78.7923357231,169.958147683,18.649643451,"Giant Galaxy's Violent Past Comes Into Focus","M87",2004-05-10,"http://chandra.harvard.edu/photo/2004/m87/","Long-exposure image of the giant elliptical galaxy M87.","http://chandra.harvard.edu/photo/2004/m87/m87_xray_420.jpg"
"LU","Galaxy","Elliptical",187.71, 12.39,187.7058799,12.391683,26.9997954343,78.8270609298,169.921848438,18.7092285463,"Spooktacular M87","M87 Core",2004-10-29,"http://chandra.harvard.edu/photo/2004/m87b/","A galaxy in the constellation of Virgo.","http://chandra.harvard.edu/photo/2004/m87b/m87b_int_250.jpg"
"MW","Star","Elliptical", 86.56, -0.10,86.5643848,-0.0965035,154.340434419,-20.4683054792,-93.8788468804,-0.115316850346,"X-ray Outburst from a Young Star","McNeil's Nebula",2004-07-22,"http://chandra.harvard.edu/photo/2004/mcneil/","A source illuminating a nebula 1300 light years from Earth.","http://chandra.harvard.edu/photo/2004/mcneil/mcneil_xray_opt_420.jpg"
"MW","Star","NS",266.81,-29.97,266.8066788,-29.9666372,0.776085140622,-0.926588653815,89.6990834009,-35.5923657243,"The Mouse That Soared","Mouse",2004-09-23,"http://chandra.harvard.edu/photo/2004/mouse/","A pulsar wind nebula about 16,000 light years from Earth.","http://chandra.harvard.edu/photo/2004/mouse/mouse_xray_radio_250.jpg"
"LU","Nebula","SNR", 81.35,-65.99,81.3521686,-65.9888466,79.0574414056,-38.8297124282,-41.7324022142,-71.8671586594,"Supernova Remnant Reveals Magnesium in Abundance","N49B",2004-03-24,"http://chandra.harvard.edu/photo/2004/n49b/","The remains of an exploded star reveal large concentrations of magnesium.","http://chandra.harvard.edu/photo/2004/n49b/n49b_comp_250.jpg"
"LU","Galaxy","Elliptical",188.92, 26.51,188.9215659,26.5102609,10.3429899347,88.8400239854,155.273334437,38.8432396723,"Chandra's Find of Lonely Halo Raises Questions About Dark Matter","NGC 4555",2004-10-26,"http://chandra.harvard.edu/photo/2004/ngc4555/","A large, elliptical galaxy about 300 million light years from Earth.","http://chandra.harvard.edu/photo/2004/ngc4555/ngc4555_2panel_250.jpg"
"MW","Star","Elliptical",217.43,-62.68,217.4279262,-62.6798252,50.7949973136,-2.1845324284,73.0516735545,-74.6531692065,"The Nearest Star to the Sun","Proxima Centauri",2004-11-09,"http://chandra.harvard.edu/photo/2004/proxima/","A red dwarf star 4 light years from the Sun.","http://chandra.harvard.edu/photo/2004/proxima/proxima_xray_250.jpg"
"MW","Star","Elliptical",266.56,-28.83,266.5640091,-28.8270618,-0.183975176567,-0.068979849797,90.7391078732,-34.3000593886,"Colliding High-Speed Winds Light Up the Quintuplet Cluster","Quintuplet Cluster",2004-07-28,"http://chandra.harvard.edu/photo/2004/quint/","A dense young star cluster about 26,000 light years from Earth.","http://chandra.harvard.edu/photo/2004/quint/quint_xray_420.jpg"
"EU","Galaxy","Elliptical",193.21,-29.45,193.2101785,-29.4518845,54.171355323,37.6363796077,148.44144574,-42.1898566452,"A Distant Galaxy Cluster","RDCS 1252.9-2927",2004-01-02,"http://chandra.harvard.edu/photo/2004/rdcs1252/","A color composite image shows the X-ray light from 70-million-degree Celsius gas in the cluster.","http://chandra.harvard.edu/photo/2004/rdcs1252/rdcs1252_xray_opt_420.jpg"
"LU","Star","Elliptical",190.65,-11.33,190.65375,-11.326388889,45.5636961327,56.7873183006,168.241428093,-16.9223549556,"Giant Black Hole Rips Star Apart","RX J1242-11",2004-02-18,"http://chandra.harvard.edu/photo/2004/rxj1242/","A star being torn apart by the tidal forces of a black hole.","http://chandra.harvard.edu/photo/2004/rxj1242/rxj1242_ill_250.jpg"
"MW","Star","BH",266.43,-29.00,266.4322364,-29.0009351,0.0476105079153,-0.0600679466282,90.734469701,-34.5077719229,"Chandra Turns Up the Heat in the Milky Way Center","Sagittarius A*",2004-06-13,"http://chandra.harvard.edu/photo/2004/sgra/","A 130 light year region in the center of the Milky Way.","http://chandra.harvard.edu/photo/2004/sgra/sgra_xray_420.jpg"
"LU","Star","SN", 85.05,-69.33,85.0477402,-69.3318278,76.9739059579,-36.605816657,-38.2530156315,-75.0143473361,"Chandra Reveals Two Faces of Supernova Power","SNR 0540-69.3",2004-04-20,"http://chandra.harvard.edu/photo/2004/snr0540/","A massive star explosion 160,000 light years away.","http://chandra.harvard.edu/photo/2004/snr0540/snr0540_xray_250.jpg"
"MW","Star","SN", 57.60, 17.25,57.6042,17.2464,-154.276624776,-40.9948675892,-61.1090952049,19.6878664981,"Star Shows It Has the Right Stuff","V471 Tauri",2004-01-30,"http://chandra.harvard.edu/photo/2004/v471/","A white dwarf star in a close orbit with a normal Sun-like star.","http://chandra.harvard.edu/photo/2004/v471/v471tau_spectrum_250.jpg"
"MW","Star","SN",287.78,  9.10,287.7799267,9.1044389,-47.7750328114,-0.208780289356,78.1215821185,10.6214602044,"Smoking Gun Found for Gamma-Ray Burst in Milky Way","W49B",2004-06-02,"http://chandra.harvard.edu/photo/2004/w49b/","A barrel-shaped supernova remnant about 35,000 light years from Earth.","http://chandra.harvard.edu/photo/2004/w49b/w49b_xray_420.jpg"
"MW","Star","SN",  6.02,-72.08,6.02416666667,-72.0808888889,45.4151198294,-49.7358549626,-2.54523831234,-74.8976899911,"What's Hot? Chandra Finds Long-Sought Link to Origin of Millisec","PSR J0024-7204W",2005-07-19,"http://chandra.harvard.edu/photo/2005/47tuc/","A millisecond pulsar in the globular cluster 47 Tucanae","http://chandra.harvard.edu/photo/2005/47tuc/47tuc_250.jpg"
"LU","Cosmology","SN",158.50, 57.67,158.499943,57.666833,-102.035089984,65.2079528834,-90.1901423978,72.5146185647,"Weight Limits for the Biggest Black Holes","Lockman Hole",2005-02-15,"http://chandra.harvard.edu/photo/2005/bhlock/","A region of the sky with a minimum of light-absorbing gas.","http://chandra.harvard.edu/photo/2005/bhlock/bhlock_3panel_250.jpg"
"MW","Nebula","SNR",350.86, 58.81,350.8629765,58.8147229782,-119.186132552,-2.68018745083,6.02919880938,62.5299915171,"Cassiopeia A in Many Colors","Cassiopeia A",2005-06-13,"http://chandra.harvard.edu/photo/2005/casa/","The remnant of a supernova 10,000 light years from Earth.","http://chandra.harvard.edu/photo/2005/casa/casa_250.jpg"
"LU","Nebula","SNR", 86.79,-69.70,86.789441,-69.703861,77.062431855,-35.8665909394,-38.3354960847,-75.438629371,"Supernova Remnants Deconstructed","DEM L316",2005-11-15,"http://chandra.harvard.edu/photo/2005/d316/"," Two supernova remnants in the Large Magellanic Cloud galaxy.","http://chandra.harvard.edu/photo/2005/d316/d316_420.jpg"
"LU","Cosmology","SNR",189.19, 62.23,189.1917,62.2328,-82.231664737,65.4719252986,82.0710013226,78.1902750832,"Iron Spectra from Supermassive Black Holes","Chandra Deep Field-North; Chandra Deep Field-South",2005-05-23,"http://chandra.harvard.edu/photo/2005/felines/","X-rays from iron atoms near distant supermassive black holes in the North and South Chandra Deep Fields.","http://chandra.harvard.edu/photo/2005/felines/felines_illustration_250.jpg"
"MW","Nebula","SNR",278.39,-10.57,278.38681,-10.5730772,-23.8382294786,-0.987099810579,87.5597571664,-12.5046587064,"Cosmic Shell-Seekers Find a Beauty","G21.5-0.9",2005-04-19,"http://chandra.harvard.edu/photo/2005/g21/","A supernova remnant about 20,000 light years from Earth.","http://chandra.harvard.edu/photo/2005/g21/g21_xray_250.jpg"
"MW","Galaxy","SNR",266.42,-29.00,266.419922808,-29.0040722732,0.0568156662687,-0.0516719408565,90.7433353461,-34.5121157984,"Chandra Finds a Black Hole Swarm Near Milky Way Center","Galactic Center X-ray Binaries",2005-01-10,"http://chandra.harvard.edu/photo/2005/gctr_bin/","The central region of the Milky Way, about 25,000 light years from Earth.","http://chandra.harvard.edu/photo/2005/gctr_bin/gctr_bin_comp_250.jpg"
"LU","Cosmology","SNR",345.38,-38.98,345.375,-38.975833,0.815381894536,-67.6726450506,13.3834118642,-42.5371004573,"35-Year-Old Cosmic Mystery Solved in a Flash","GRB 050709",2005-10-05,"http://chandra.harvard.edu/photo/2005/grb050709/","A gamma-ray burst located in a spiral galaxy 2 billion light years from Earth.","http://chandra.harvard.edu/photo/2005/grb050709/grb050709_420.jpg"
"MW","Star","WD",121.60, 15.46,121.596666667,15.4583888889,145.834846083,32.4395161257,-124.895082333,19.7837657238,"Orbiting Stars Flooding Space with Gravitational Waves","RX J0806.3+1527",2005-05-30,"http://chandra.harvard.edu/photo/2005/j0806/","Two white dwarf stars orbiting each other every 5 minutes.","http://chandra.harvard.edu/photo/2005/j0806/j0806_2panel_250.jpg"
"LU","Galaxy","Spiral", 24.17, 15.78,24.173984,15.783483,-105.316444576,-57.6924732291,-26.0340843755,17.5714388742,"X-rays Signal Presence of Elusive Intermediate-Mass Black Hole","M74",2005-03-22,"http://chandra.harvard.edu/photo/2005/m74/","An Ultraluminous X-ray Source in the Spiral Galaxy M74","http://chandra.harvard.edu/photo/2005/m74/m74_comp_250.jpg"
"MW","Star","Spiral", 34.84, -2.98,34.83625,-2.977642,-92.3124623665,-74.239920763,-38.5051725752,-3.34550415397,"Mira: 'Wonderful' Star Reveals its Hot Nature","Mira",2005-04-28,"http://chandra.harvard.edu/photo/2005/mira/","A pair of interacting stars about 420 light years from Earth.","http://chandra.harvard.edu/photo/2005/mira/mira_comp_250.jpg"
"LU","Galaxy","AGN",166.11, 38.21,166.114,38.209,-75.9576967107,81.5632870933,-134.172006649,53.1986554987,"Lost and Found: X-ray Telescope Locates Missing Matter","Mkn 421",2005-02-02,"http://chandra.harvard.edu/photo/2005/mkn421/","X-ray spectrum from a quasar located 400 million light years from Earth.","http://chandra.harvard.edu/photo/2005/mkn421/mkn421_ill_spec_250.jpg"
"LU","Galaxy","AGN",115.42, 74.27,115.421017883,74.2654797766,-129.787427424,38.8864149681,-38.5651925893,80.9616226218,"Most Powerful Eruption in the Universe Discovered","MS 0735.6+7421",2005-01-05,"http://chandra.harvard.edu/photo/2005/ms0735/","A cluster of galaxies 2.6 billion light years from Earth.","http://chandra.harvard.edu/photo/2005/ms0735/ms0735_xray_250.jpg"
"LU","Nebula","SNR", 81.25,-69.64,81.25371915,-69.6422425,75.5884365471,-37.9930414716,-36.2653785012,-75.0504087054,"NASA Space Observatories Glimpse Faint Afterglow of Nearby Stell","SNR 0525-69.6",2005-10-04,"http://chandra.harvard.edu/photo/2005/n132d/","A glowing horseshoe-shaped cloud of hot gas against a backdrop of thousands of stars.","http://chandra.harvard.edu/photo/2005/n132d/n132d_420.jpg"
"MW","Nebula","PN",  3.25, 72.52,3.254604,72.521954,-125.721923197,12.6254660108,-1.34637184945,75.2846012717,"Astronomers Find New Evidence for the Violent Demise of Sun-Like","NGC 40",2005-06-06,"http://chandra.harvard.edu/photo/2005/n40/","This composite image of NGC 40 shows hot gas around a dying, Sun-like star.","http://chandra.harvard.edu/photo/2005/n40/n40_250.jpg"
"MW","Nebula","PN", 83.82, -5.39,83.8210086657,-5.39440574387,147.839285716,-26.8647502878,-90.7225091483,-6.41262165167,"Planetary Protection: X-ray Super-Flares Aid Formation of 'Solar","M42",2005-05-10,"http://chandra.harvard.edu/photo/2005/orion/","A rich cluster of young stars about 1,500 light years from Earth.","http://chandra.harvard.edu/photo/2005/orion/orion_250.jpg"
"LU","Galaxy","PN", 49.92, 41.56,49.9242363,41.5609016,-151.71572779,-18.4421814609,-43.874268528,46.0878483055,"Chandra Proves Black Hole Influence is Far Reaching","Perseus Cluster",2005-12-01,"http://chandra.harvard.edu/photo/2005/perseus/","The central region of a rich galaxy cluster about 250 million light years from Earth.","http://chandra.harvard.edu/photo/2005/perseus/perseus_250.jpg"
"MW","Galaxy","PN",266.42,-29.00,266.419972,-29.0041269,0.0568425660126,-0.0517443382371,90.7432520046,-34.5121756124,"Stars Surprisingly Form in Extreme Environment Around Milky Way'","Sagittarius A*",2005-10-13,"http://chandra.harvard.edu/photo/2005/sgra/","Chandra's image of the Galactic Center has provided evidence for a new and unexpected way for stars to form.","http://chandra.harvard.edu/photo/2005/sgra/sgra_250.jpg"
"EU","Galaxy","PN",189.19, 62.17,189.1917,62.1742,-82.1303931271,65.5298707323,82.2275111369,78.1453986568,"Era of Galaxy and Black Hole Growth Spurt Discovered","Submillimeter Galaxies in the Chandra Deep Field-North (SMG 1236",2005-04-06,"http://chandra.harvard.edu/photo/2005/smg/","Merging submillimeter galaxies observed in the Chandra Deep Field-North at a distance of 11 billion light years.","http://chandra.harvard.edu/photo/2005/smg/smg_comp_250.jpg"
"MW","Nebula","SNR",225.74,-42.01,225.7391357,-42.01092148,35.0512393477,16.2084226089,108.549899797,-53.0589837447,"The Hot Remains of a 1000 Year-Old Supernova","SN 1006",2005-12-15,"http://chandra.harvard.edu/photo/2005/sn1006/","A supernova remnant about 7,000 light years from Earth.","http://chandra.harvard.edu/photo/2005/sn1006/sn1006_420.jpg"
"LU","Galaxy","Spiral",210.80, 54.35,210.801868,54.348171,-61.3894369595,67.7684768593,94.1243243604,68.0540075236,"A Supernova in Progress","SN 1970G",2005-11-29,"http://chandra.harvard.edu/photo/2005/sn70/","A supernova in the galaxy M101, 22 million light years from Earth.","http://chandra.harvard.edu/photo/2005/sn70/sn70_250.jpg"
"LU","Nebula","SNR", 83.87,-69.27,83.8667203214,-69.2693423319,76.7059376317,-37.0784483976,-37.8822963159,-74.8883033181,"Supernova 1987A: Fast Forward to the Past","Supernova 1987A",2005-08-17,"http://chandra.harvard.edu/photo/2005/sn87a/","New details about the fiery ring surrounding the stellar explosion that produced Supernova 1987A.","http://chandra.harvard.edu/photo/2005/sn87a/sn87a_250.jpg"
"MW","Star","SNR",160.98,-59.54,160.982976526,-59.544870868,79.287561115,-0.669662972612,-86.4359943281,-74.525061249,"Bright Young Stars Mix It Up","Trumpler 14",2005-08-31,"http://chandra.harvard.edu/photo/2005/trump/","A star cluster about 9,000 light years from Earth in the Constellation Carina.","http://chandra.harvard.edu/photo/2005/trump/trump_xray_250.jpg"
